token_,count
('voye', 'iustice'),6
('bien', 'souvent'),5
('prince', 'souverian'),4
('eten', 'cas'),3
('loy', 'valeria'),3
('contre', 'roy'),3
('contre', 'prince'),3
('prince', 'souverain'),3
