token_,count
piaron is theatci,1
termine contre corps,1
fafle reflexion rayonslil,1
reflexion rayonslil coures,1
fois difference entre,1
difference entre fplendeut,1
corps tranfparens luifanrs,1
chose reflexion lumiere,1
lefquelles outre splendeur,1
outre splendeur lumieg,1
mefime bois pou,1
bois pou ry,1
tellement pluficurs appellent,1
pluficurs appellent premicre,1
mere clairté soleil,1
rions moins lune,1
fpirer jour soleil,1
enfuiuroit mutuelle pc,1
cit incollerable nature,1
dencques lumiere splendeur,1
lumiere splendeur premier,1
splendeur premier obiect,1
premier obiect veuëé,1
difference auvc couleur,1
miere accompagne touliours,1
accompagne touliours couleur,1
couleurs eae peuuent,1
eae peuuent veoic,1
peuuent veoic fans,1
veoic fans lumiere,1
couleur qualité adhe,1
eftans illuminée excite,1
illuminée excite vcuc,1
pource corps moins,1
corps moins coulourez,1
moins coulourez dedäs,1
coulourez dedäs dchors,1
veoid traurrs corps,1
traurrs corps diaphanes,1
couleurs laiífent moins,1
urg obícures claires,1
bon iugement voudroit,1
iugement voudroit confelfer,1
voudroit confelfer couleur,1
confelfer couleur fuft,1
rayons comprenant couleurs,1
quelle chose rayon,1
corps foyent radieux,1
vient couleur verde,1
monftre bleuë nuiccaren,1
bleuë nuiccaren cecy,1
nuiccaren cecy cognoit,1
obscurité tenebsee laquclle,1
moindric clairté teincture,1
clairté teincture verd,1
uleur jaune laine,1
quia efté premieremét,1
efté premieremét abbreuuée,1
premieremét abbreuuée ius,1
abbreuuée ius paitzi,1
verras ausi toft,1
ausi toft denenir,1
toft denenir verde,1
cit prefque rouh,1
prefque rouh ours,1
rouh ours iaune,1
changera couleur bleué,1
couleur bleué verde,1
fois turquoise retient,1
turquoise retient nuiét,1
retient nuiét naiue,1
nuiét naiue couleur,1
naiue couleur bleué,1
couleur bleué fans,1
bleué fans changer,1
ell apparoift tovf,1
