ignoroit,1
iij,1
ij,1
ik,1
il,1
ilauoiten,1
ilfe,1
iln,1
ils,1
imm,1
incôgruité,1
inimitiez,1
iniuftement,1
innocét,1
inteſtines,1
iourd,1
iu,1
iufques,1
iuftement,1
iuftice,1
iugement,1
iugemét,1
iurifconfultes,1
iuriíconfultes,1
jamais,1
je,1
jie,1
ju,1
juy,1
ladis,1
lafouueraine,1
laquelle,1
ld,1
le,1
ledit,1
lediét,1
lefeu,1
lefquelles,1
lefquelsne,1
lequel,1
les,1
lesau,1
lettre,1
lettres,1
leur,1
leurs,1
licvivr,1
ligne,1
ligueur,1
listes,1
litige,1
liures,1
loix,1
lon,1
lorges,1
lorraine,1
lors,1
loy,1
loys,1
luy,1
maffacre,1
maffacres,1
maifon,1
maifonarresle,1
maiftres,1
mainte,1
maintenant,1
mais,1
maison,1
maiſon,1
mal,1
malheureufemét,1
maniere,1
mariage,1
martel,1
matiere,1
mauuaife,1
mauuais,1
maxime,1
mayenne,1
maïns,1
mefait,1
mefem,1
mefme,1
mefnagé,1
mefsieurs,1
meie,1
meilleurs,1
ment,1
mettre,1
meurement,1
mg,1
mieux,1
milliures,1
mis,1
mm,1
mn,1
mois,1
mon,1
monfeigneur,1
monfeigneurle,1
monfieur,1
monfträt,1
monsievr,1
montpenfierji,1
monſeigneur,1
monſieur,1
mou,1
moy,1
moyen,1
mé,1
mérrn,1
mó,1
môfcigneur,1
naeud,1
nant,1
naples,1
nas,1
nauarre,1
navarreau,1
neantmoins,1
neccflaire,1
necefsité,1
nepueucarobert,1
nepueux,1
ner,1
nerecognoift,1
nes,1
ni,1
nobeffe,1
noient,1
nom,1
nosennemis,1
nosiours,1
nou,1
nr,1
nt,1
nué,1
ny,1
né,1
néantmoins,1
obeiffanceau,1
obeiffoisaux,1
obtenu,1
occis,1
oeil,1
ois,1
onap,1
oncle,1
oncletce,1
oncques,1
ont,1
onthómes,1
ooo,1
op,1
opinió,1
ot,1
ou,1
outre,1
ouuertement,1
ov,1
oy,1
oyaume,1
paffay,1
pape,1
parauant,1
pareôfequét,1
parlaloy,1
parlemens,1
parlement,1
parlements,1
parler,1
parnoftre,1
partant,1
particulier,1
partie,1
partis,1
patiemment,1
payez,1
peine,1
pelle,1
penfent,1
pepin,1
pere,1
pereà,1
perfonelles,1
perfonne,1
perfonnes,1
perte,1
perſonne,1
petis,1
peu,1
peuple,1
peut,1
phó,1
piller,1
pitaine,1
plaifir,1
plaignit,1
plaiſir,1
plu,1
pluftoft,1
plulieurs,1
plusaagé,1
pluſpart,1
pn,1
pofer,1
poffede,1
poflefsion,1
pofé,1
poma,1
portans,1
portant,1
porte,1
portez,1
portoitau,1
portát,1
poufa,1
pource,1
pourfuiure,1
pourroit,1
pourueu,1
pouuoit,1
pre,1
predeceffeurt,1
prefence,1
preferé,1
preflre,1
prefque,1
prefques,1
preit,1
prendre,1
pretendantle,1
pretendoit,1
pretendus,1
pretentions,1
preuoy,1
prieres,1
prife,1
prin,1
princés,1
prochain,1
proche,1
procureur,1
profefsion,1
proffit,1
prophanes,1
prophetie,1
prote,1
proteftans,1
prouinces,1
préiudi,1
publique,1
publié,1
puif,1
puiffe,1
puiffeferuir,1
puis,1
puiſſants,1
puiſſe,1
qu,1
quali,1
quand,1
quatorzicíme,1
que,1
quefe,1
quefi,1
queie,1
queles,1
quelon,1
quelque,1
quelques,1
querelle,1
querelles,1
quetant,1
qui,1
quife,1
quitta,1
quád,1
quát,1
quátesfois,1
raifon,1
raifons,1
raire,1
raiſon,1
receuable,1
receué,1
recognoiffét,1
recognoïiltre,1
reconciliéà,1
refcript,1
refpeét,1
refponce,1
refpondre,1
refpons,1
refte,1
rega,1
regalifte,1
remply,1
reparélesfautesd,1
repreſentation,1
reproches,1
reprouuee,1
repu,1
repudier,1
repus,1
reputé,1
res,1
retourneroit,1
ri,1
rien,1
rigueurs,1
ritee,1
riénent,1
ro,1
robert,1
roine,1
rois,1
roit,1
roiét,1
ronge,1
ronne,1
roy,1
royau,1
royaume,1
royne,1
ruiné,1
rx,1
rérité,1
sainct,1
sainte,1
se,1
sonsievr,1
suiffes,1
talie,1
tant,1
te,1
teau,1
tefmoïg,1
tel,1
tellement,1
tenu,1
tereft,1
thaire,1
tirer,1
tomber,1
toufiours,1
tournees,1
tous,1
toute,1
toutes,1
toutesfois,1
toutle,1
tran,1
tranfporter,1
tre,1
tres,1
tresgrandes,1
tresgrá,1
