token_,count
('toutes', 'choses'),5
('peult', 'estre'),4
('princes', 'peuples'),4
('bon', 'droict'),4
('tout', 'ainsy'),4
('ainsy', 'disoit'),4
('donner', 'loy'),4
('peuple', 'romain'),4
('roy', 'plus'),3
('plus', 'grand'),3
('tous', 'ceulx'),3
('cy', 'devant'),3
('aultre', 'costé'),3
('aujourd', 'huy'),3
('plus', 'fort'),3
('si', 'roy'),3
('aultre', 'chose'),3
('non', 'seulement'),3
