token_,count
('fin', 'monde', ''),4
('mil', 'ans', ''),4
('cinquante', '', 'fix'),4
('', 'fix', 'ans'),4
('', '', 'emporte'),4
('', 'alger', ''),4
('an', '', 'glois'),4
('iour', 'septembre', ''),4
('mois', '', 'an'),4
('', 'mefmeiour', ''),4
('', '', 'fecond'),4
('', 'épire', ''),4
('', 'ruines', 'monarchies'),4
('foit', 'propre', ''),4
('', 'harmonie', 'defaut'),4
('quarte', '', ''),4
('', 'quinte', ''),4
('', 'triple', ''),4
('pairs', '', ''),4
('quinte', '', ''),4
('republi', '', ''),4
('', 'polybe', ''),4
('', 'adoucir', ''),4
('', 'faire', 'entendre'),4
('dix', 'mil', ''),4
('', 'nobre', 'fix'),4
('', 'feptenaires', ''),4
('', 'xxv', ''),4
('feptáte', 'ans', ''),4
('iufques', '', 'euerfion'),4
('iufques', '', 'annee'),4
('', 'où', 'lon'),4
('fondation', 'rome', ''),4
('', 'estat', 'romains'),4
('', 'ains', 'contraire'),4
('', 'occident', ''),4
('', 'icelles', ''),4
('', 'annibal', ''),4
('toute', 'republique', ''),4
('', 'grand', 'danger'),4
('', 'ofhces', ''),4
('', 'iointauffi', ''),4
('', 'chap', ''),4
('quelques', 'vns', ''),4
('bien', 'public', ''),4
('', 'experience', ''),4
('deuant', 'peuple', ''),4
('', 'ets', ''),4
('telle', 'forte', ''),4
('', 'fust', 'prefent'),4
('', 'enuie', ''),3
('changement', 'loix', ''),3
('loix', '', 'couftumes'),3
('suiffe', '', ''),3
('', 'couftumes', 'pays'),3
('couftumes', 'pays', ''),3
('bien', 'mal', ''),3
('mal', 'bien', ''),3
('', 'iaçoit', ''),3
('', 'prince', 'fang'),3
('prince', 'fang', ''),3
('populaire', 'monarchie', ''),3
('', 'feigneurial', ''),3
('', 'tyrannic', ''),3
('lun', '', ''),3
('', 'peuple', 'romain'),3
('ariftocratique', '', 'populaire'),3
('roy', 'fez', ''),3
('', 'chan', ''),3
('estat', '', 'ains'),3
('bien', 'faire', ''),3
('', 'long', 'temps'),3
('', 'empereur', 'charle'),3
('empereur', 'charle', ''),3
('ruine', '', 'icelle'),3
('', 'tite', 'liue'),3
('tite', 'liue', ''),3
('', 'empi', ''),3
('', 'voluptez', ''),3
('estats', '', 'honneurs'),3
('', 'merité', ''),3
('', 'ues', ''),3
('changemét', '', 'estat'),3
('veüe', '', 'œil'),3
('', 'cherchent', ''),3
('', '', 'vaillant'),3
('', 'efpafian', ''),3
('mefchant', '', ''),3
('vaillant', '', ''),3
('futonques', '', ''),3
('', 'sance', ''),3
('', 'cruautez', ''),3
('', 'plutar', ''),3
('', 'ugets', ''),3
('', '', 'neátmoins'),3
('grád', 'nóbre', ''),3
('roy', '', 'affyrie'),3
('', 'affyrie', ''),3
('', 'efcofle', ''),3
('', '', 'neant'),3
('plaifir', 'mufique', ''),3
('', 'domitian', ''),3
('', 'recepte', ''),3
('roy', 'tarquin', ''),3
('grandes', 'forces', ''),3
