token_,count
('', ''),45
('republiques', ''),6
('republique', ''),4
('', 'estat'),4
('loix', ''),4
('', 'faire'),4
('princes', ''),4
('', 'moins'),3
('estat', ''),3
('fois', ''),3
('', 'age'),3
