Readability,90.56
,
word,count
!',1
"!,",1
"!,&",1
!.,1
""",",1
""".",1
""":",1
""";",1
#&,1
#.,1
#/,1
$$,1
$',1
"$,",1
$-,1
$.,1
$..,1
$:,1
$;,1
$^,1
$—,1
"%,",1
&&,1
&',1
&*,1
"&,",1
&-,1
&.,1
&/,1
&:,1
&:&,1
&?,1
&],1
&{,1
&|,1
&—,1
&“,1
"'"".-",1
"'""—",1
'&,1
'*,1
"',",1
'-,1
'.,1
'/,1
':,1
';,1
'^,1
'£,1
'€,1
($.,1
(&,1
()).,1
"(,",1
(-,1
(--,1
(.,1
(^,1
(|,1
(€,1
")""",1
)&,1
)',1
")*,",1
).,1
"*""",1
*&,1
*',1
**,1
**-.,1
"*,",1
"*,&",1
*-,1
*.,1
*:,1
*:&,1
*?,1
*^,1
*—,1
"+,",1
+-,1
+.,1
+;,1
",!",1
",""",1
",$",1
",$.",1
",&",1
",&-",1
",&:",1
",'",1
",'&",1
",(",1
",*",1
",,",1
",-&",1
",.",1
",.&",1
",:",1
",;",1
",;&",1
",?",1
",[",1
",{",1
",»",1
",‘&",1
",’",1
",”",1
",€",1
-#,1
-*,1
"-,",1
--,1
---,1
---—,1
--.,1
--.-,1
--—,1
--——,1
-.,1
-..,1
-.—,1
-:,1
-?,1
-«,1
-—,1
"-—""",1
-—-,1
-—.,1
-—»,1
-——,1
-———,1
-————,1
-€«-,1
".""",1
.$,1
".$,",1
.$.,1
.&,1
.',1
.),1
.*,1
".,",1
.-,1
".-""",1
.-&,1
.-..,1
.-—,1
..,1
..$.,1
..&,1
...,1
....,1
./,1
.:,1
.:.,1
.::,1
.],1
.].,1
.»,1
.—,1
.—.,1
.——,1
.‘,1
"/""",1
/',1
/.,1
/:,1
:$,1
:&,1
:&{,1
:'&,1
:(,1
:*,1
":,",1
:-,1
:.,1
:/,1
::,1
::&,1
:?,1
:|,1
:»,1
;&,1
;',1
;(,1
";,",1
;.,1
;:,1
;:&,1
;^,1
"=""",1
"=,",1
=.,1
==,1
==;,1
===,1
=>,1
=],1
>.,1
?&,1
"?,",1
"?,&",1
?.,1
?:,1
?:&,1
?^,1
"@,",1
[+,1
"[,",1
[-,1
[.,1
[[,1
[],1
[|,1
[—,1
"],",1
].,1
]..,1
]:,1
];,1
]],1
^*,1
"^,",1
^-,1
^.,1
^:,1
^»,1
^—,1
_abfoluementfouuerain,1
_ce,1
_celàl,1
_claues,1
_cé,1
_dônafon,1
_e,1
_encores,1
_fuftexempté,1
_generales,1
_il,1
_neral,1
_névautrien,1
_onfceuft,1
_pourle,1
_pourucu,1
_quitenoit,1
_s,1
_tueux,1
aa,1
aafaire,1
aaffeuré,1
aaffoiblies,1
aaffugeties,1
aagc,1
aagcla,1
aage,1
aageaux,1
aages,1
aagez,1
aagiſiratus,1
aagé,1
aagéde,1
aan,1
aapel,1
aaro,1
aaron,1
aarragon,1
aat,1
aau,1
aaucune,1
aauffi,1
aautant,1
aautre,1
aaux,1
ab,1
abaftardide,1
abaftardiffe,1
abaifler,1
abandonne,1
abandonner,1
abandonnerent,1
abandonné,1
abandónerla,1
abandônant,1
abatle,1
abatre,1
abattre,1
abatu,1
abatues,1
abayes,1
abbaye,1
abbez,1
abbus,1
abbéau,1
abbéfugctaffranchitauffi,1
abdicant,1
abductus,1
abe,1
abeftis,1
abeil,1
abeilles,1
abez,1
abfalon,1
abfen,1
abfence,1
abfens,1
abfent,1
abfentele,1
abfenter,1
abfenterau,1
abfifterent,1
abfit,1
abfluliffes,1
abfo,1
abfolu,1
abfolue,1
abfoluement,1
abfoluementfouuerains,1
abfoluemét,1
abfolument,1
abfolumentfouuerain,1
abfolumét,1
abfolumétfeigneur,1
abfoluta,1
abfolution,1
abfolutoires,1
abfolué,1
abfoluégiften,1
abfoluë,1
abfoluëment,1
abfoudre,1
abfouldre,1
abfouls,1
abfoult,1
abfous,1
abftinence,1
abfur,1
abfurde,1
abfurdiré,1
abfurditez,1
abfurditezintolerables,1
abfurdité,1
abfürditez,1
abho,1
abhominables,1
abhomination,1
abib,1
abien,1
abienfortamplifié,1
abifmeauec,1
abimelec,1
abition,1
abiuratis,1
ablafmé,1
ables,1
abludher,1
abo,1
abodance,1
aboder,1
abolere,1
aboli,1
abolic,1
abolie,1
abolies,1
abolir,1
abolirles,1
abolis,1
abolit,1
abolitions,1
aboliz,1
aboly,1
abondance,1
abondantau,1
abondanteen,1
abonds,1
abondá,1
abondáce,1
abord,1
aborderau,1
abradente,1
abraham,1
abrahà,1
abregees,1
abreger,1
abreget,1
abregez,1
abregé,1
abreuez,1
abroger,1
abrogerlaloy,1
abrogé,1
abséce,1
abu,1
abuchemo,1
abufa,1
abufaffent,1
abufahid,1
abufahit,1
abufans,1
abufant,1
abufe,1
abufent,1
abufentlesautres,1
abufer,1
abuferoit,1
abuferont,1
abufez,1
abufoient,1
abufoit,1
abufoyent,1
abufum,1
abufé,1
abuna,1
abus,1
abuze,1
abuzent,1
abuzer,1
abuzez,1
abuzé,1
abuſe,1
abuſent,1
abuſer,1
abuſé,1
abyamein,1
abádóner,1
abíes,1
abíolu,1
abíolue,1
abíolus,1
abíoluément,1
abíurde,1
abíéce,1
abódance,1
abüffet,1
abſence,1
abſolument,1
abſolus,1
abſurdes,1
abſurdité,1
ac,1
acablez,1
acade,1
academicien,1
academiques,1
acc,1
accablec,1
accabler,1
accablé,1
accade,1
acceffible,1
acceffion,1
accefliffent,1
accen,1
accepte,1
acceptio,1
acception,1
accepturi,1
accepté,1
acces,1
accez,1
acceſſoires,1
acci,1
accidentaires,1
accles,1
acclesàleur,1
accluy,1
accn,1
accollerfes,1
accom,1
accommode,1
accommodent,1
accommoder,1
accommodez,1
accommodoit,1
accomo,1
accomoderles,1
accompagnerle,1
accompaignecs,1
accompaigner,1
accompaignez,1
accompaignié,1
accompaigné,1
accompli,1
accomplie,1
accomplift,1
accomplir,1
accomplis,1
accomplisque,1
accomplit,1
accomply,1
accopagné,1
accopaignerét,1
accopli,1
accoplie,1
accor,1
accorda,1
accordaffent,1
accordaft,1
accordantceft,1
accorde,1
accordeanec,1
accordecauec,1
accordee,1
accordees,1
accordele,1
accordent,1
accordentlesautres,1
accorder,1
accordera,1
accorderay,1
accorderent,1
accorderentau,1
accorderles,1
accorderois,1
accorderont,1
accorderoyent,1
accordez,1
accordát,1
accordé,1
accordét,1
accordétauec,1
accors,1
accort,1
accorts,1
accouftree,1
accouftrez,1
accouftu,1
accouftuman,1
accouftumance,1
accouftume,1
accouftumer,1
accouftumerau,1
accouftumez,1
accouftumé,1
accourut,1
accrbité,1
accreu,1
accreut,1
accro,1
accroiffement,1
accroiflement,1
accroiftre,1
accu,1
accueil,1
accuf,1
accufa,1
accufant,1
accufateur,1
accufateurs,1
accufation,1
accufe,1
accufenes,1
accufer,1
accuferent,1
accufez,1
accufezà,1
accufé,1
accufépar,1
accula,1
acculations,1
accur,1
accurf,1
accurfe,1
accuſant,1
accuſation,1
accuſations,1
accuſer,1
accuſé,1
accó,1
accópágner,1
acdihbus,1
acebanog,1
aceluÿ,1
acent,1
acer,1
acerbité,1
acerdotia,1
acereffis,1
acfio,1
acfionem,1
acfté,1
acftéiugé,1
acftéreceu,1
acha,1
achab,1
achait,1
achambre,1
achaptce,1
achapte,1
achapter,1
achapterla,1
achapterles,1
achapteurs,1
acharnafis,1
acharnerent,1
acharnerles,1
acharnez,1
achaye,1
acheans,1
acheis,1
achemi,1
acheminc,1
acheminec,1
acheminer,1
acheminera,1
acheniles,1
achepta,1
achepter,1
acheptoiét,1
acheptoyent,1
