token_,count
('aujourd', 'huy'),9
('aultre', 'chose'),8
('long', 'temps'),5
('peult', 'estre'),4
('toutes', 'choses'),4
('tous', 'ceulx'),4
('tout', 'cela'),4
('si', 'grande'),4
('donner', 'loy'),4
('nostre', 'roy'),4
('bon', 'droict'),4
('guerre', 'paix'),3
('plus', 'grand'),3
('princes', 'peuples'),3
('leurs', 'vies'),3
('leurs', 'ennemys'),3
('aultre', 'veult'),3
('pauvre', 'france'),3
('plus', 'fort'),3
('ainsy', 'disoit'),3
('si', 'roy'),3
