token_,count
('toutes', 'fois', 'elles'),3
('où', 'vient', 'poiffons'),3
('toutes', 'fois', 'quelques'),3
('où', 'vient', 'hommes'),3
('aucun', 'autre', 'animal'),3
('deux', 'cents', 'ans'),3
('où', 'vient', 'nature'),3
('nature', 'uns', 'autres'),3
('quelques', 'fois', 'plus'),3
('ame', 'plus', 'moins'),3
('ceste', 'cause', 'appellé'),3
('fans', 'organes', 'corporels'),3
('aist', 'plus', 'ame'),3
('corporelle', 'apres', 'elles'),3
('corps', 'caduc', 'ceste'),3
('foit', 'bon', 'foit'),3
('bon', 'foit', 'mauuais'),3
('trois', 'mille', 'cinq'),3
('mille', 'cinq', 'cens'),3
('degrez', 'vingt', 'minutes'),3
('trente', 'trois', 'minutes'),3
('trois', 'cents', 'vingt'),3
('parler', 'plus', 'clairement'),3
('plus', 'clairement', 'soleil'),3
('grandeur', 'plus', 'grandes'),3
('quatre', 'mille', 'quatre'),3
('diametres', 'terre', 'auec'),3
('quelle', 'grandeur', 'eftoille'),3
('plus', 'grand', 'diftance'),3
('qua', 'rante', 'quatre'),3
('quel', 'moyen', 'pu'),3
('diametre', 'ombre', 'terre'),3
