token_,count,p-value,obs/exp
nu,18,0.06102757061009519,2.091052480052644
mauuais,18,0.09245259579438546,1.7425437333772036
dæmons,18,0.0002011135156738335,9.293566578011752
ij,18,0.02163673343790727,2.6553047365747866
illuy,18,0.0007444545284938618,5.974435657293269
ir,18,0.005309032704941854,3.485087466754407
thomas,18,0.0113242930369664,2.788069973403526
fain,18,0.0113242930369664,3.2170038154656067
deteftable,18,0.0021708224639309937,4.289338420620809
deteftables,18,0.0007444545284938618,5.974435657293269
cs,18,0.02163673343790727,2.698132232325993
iuftice,18,0.0021708224639309937,4.521194551465177
hebrieu,18,0.0007444545284938618,5.227631200131611
tuer,18,0.09245259579438546,1.8587133156023508
pr,18,0.02163673343790727,2.5736030523724853
femblables,18,0.03775073163896196,2.1725220571975528
uo,18,0.0007444545284938618,6.434007630931213
nommé,18,0.02163673343790727,2.698132232325993
bouche,18,0.06102757061009519,1.9009568000478585
guerir,18,0.0002011135156738335,8.364209920210577
payens,17,0.0012878650756256486,6.582942992758325
cftoit,17,0.08430611179057361,1.9035015882674677
commeil,17,0.08430611179057361,1.9267150222707294
loup,17,0.017340158217280924,2.63317719710333
humaines,17,0.0538660555379109,2.2252201665661944
parlé,17,0.0538660555379109,2.1943143309194415
onb,17,0.00036412624966212473,9.293566578011752
magie,17,0.00036412624966212473,8.315296411905251
anneau,17,0.0012878650756256486,6.582942992758325
viue,17,0.0012878650756256486,5.642522565221421
ch,17,0.00844758718631528,3.2242986086979553
quife,17,0.00844758718631528,3.5906961778681774
certaines,17,0.03195011651004087,2.2897193018289825
iuge,17,0.08430611179057361,1.8159842738643657
puny,17,0.0012878650756256486,5.851504882451845
sort,17,0.0012878650756256486,5.096471994393542
ventre,17,0.00844758718631528,3.0978555260039182
punition,17,0.03195011651004087,2.323391644502938
confeflion,17,0.00036412624966212473,8.777257323677766
demons,16,0.07578359723845529,1.9311307175089358
foubz,16,0.0006558505795611237,7.8261613288520016
vengeance,16,0.02623354211904703,2.7035830045125104
diabolique,16,0.0006558505795611237,9.293566578011754
fine,16,0.002211713672392711,4.646783289005877
millimètre,16,0.04656127675335714,2.437656807347345
dequoy,16,0.04656127675335714,2.2876471576644315
dormant,16,0.0006558505795611237,7.434853262409402
toft,16,0.02623354211904703,2.6087204429506676
effe,16,0.07578359723845529,1.9826275366425077
vont,16,0.07578359723845529,2.0369460992902475
ts,16,0.04656127675335714,2.3233916445029386
vnautre,16,0.005907108059778048,4.13047403467189
idolatrie,16,0.0006558505795611237,9.293566578011754
prophete,16,0.002211713672392711,5.947882609927523
home,16,0.02623354211904703,2.7035830045125104
die,16,0.04656127675335714,2.1867215477674713
laon,16,0.0006558505795611237,7.8261613288520016
col,16,0.02623354211904703,2.7035830045125104
lasorciere,16,0.0006558505795611237,9.293566578011754
accusé,16,0.002211713672392711,4.646783289005877
reproche,16,0.013298302167676792,3.034633984656899
mou,15,0.020690171900257005,2.904239555628673
intelligence,15,0.020690171900257005,2.844969360615843
chair,15,0.039169846231490967,2.4456754152662508
copulation,15,0.0011745000545944832,7.337026245798752
maling,15,0.0011745000545944832,8.712718666886019
foient,15,0.06689049790107998,2.2484435269383276
vfent,15,0.009602874019805235,3.872319407504897
dic,15,0.06689049790107998,2.2484435269383276
prophetie,15,0.003767747429713377,5.361673025776011
eftle,15,0.06689049790107998,2.0203405604373375
prier,15,0.003767747429713377,5.361673025776011
ant,15,0.009602874019805235,3.574448683850674
cfté,15,0.020690171900257005,3.168261333413098
quin,15,0.06689049790107998,2.0500514510320045
eftrange,15,0.039169846231490967,2.6808365128880056
merite,15,0.06689049790107998,2.0500514510320045
preftre,15,0.003767747429713377,4.978696381077725
illicites,15,0.003767747429713377,4.978696381077725
cheual,15,0.039169846231490967,2.4893481905388626
saint,15,0.020690171900257005,2.788069973403526
cire,15,0.009602874019805235,3.668513122899376
bald,15,0.0011745000545944832,7.337026245798752
dedieu,14,0.0020898098486358332,8.673995472810969
pi,14,0.09461292330260776,2.132949706428927
toit,14,0.09461292330260776,1.9713626074570383
demeurent,14,0.09461292330260776,2.0652370173359453
fr,14,0.057650871922177695,2.2432746912442165
eftat,14,0.006361255554110151,5.004228157390944
merueilles,14,0.0020898098486358332,5.9140878223711155
hiftoires,14,0.09461292330260776,2.0652370173359453
confeffion,14,0.0020898098486358332,9.293566578011752
pefte,14,0.006361255554110151,4.646783289005876
ed,14,0.03177838190638357,3.0258123742363847
cat,14,0.09461292330260776,2.0329676889400714
autheur,14,0.015438533989822735,3.2527483023041137
fo,14,0.09461292330260776,1.9713626074570383
lb,14,0.0020898098486358332,8.131870755760286
fortileges,14,0.0020898098486358332,8.673995472810969
herbe,14,0.057650871922177695,2.502114078695472
pendu,14,0.006361255554110151,4.197094583618211
rs,14,0.09461292330260776,1.9713626074570383
nd,14,0.015438533989822735,3.717426631204701
fel,14,0.09461292330260776,1.9133813542965374
faifoyent,14,0.057650871922177695,2.168498868202742
á,14,0.015438533989822735,3.614164780337904
dessorciers,14,0.0020898098486358332,9.293566578011752
dzmons,13,0.000915248169424023,9.293566578011752
oi,13,0.08352501739909327,2.157435098467014
aquin,13,0.003691675196337503,6.712020306341822
meímes,13,0.02451655918525651,2.9467406222964097
notoire,13,0.02451655918525651,3.1793780398461258
difons,13,0.08352501739909327,2.323391644502938
eff,13,0.08352501739909327,2.2795540663047698
prefence,13,0.04811942469311059,2.3689483434147607
cueur,13,0.02451655918525651,3.4518961575472225
veillant,13,0.003691675196337503,8.629740393868056
lt,13,0.02451655918525651,3.4518961575472225
mourut,13,0.04811942469311059,2.517007614878183
nousavons,13,0.003691675196337503,8.054424367610187
ayde,13,0.04811942469311059,2.5705609683862294
cod,13,0.003691675196337503,7.106845030244282
bruit,13,0.02451655918525651,2.9467406222964097
douleur,13,0.08352501739909327,2.2373401021139405
confeffa,13,0.003691675196337503,8.054424367610187
bruflee,13,0.003691675196337503,7.55102284463455
tit,13,0.010633091703081118,3.8973021133597676
spranger,13,0.000915248169424023,9.293566578011752
ye,12,0.01757507925319631,4.646783289005876
ob,12,0.03840104190374134,2.7200682667351472
sor,12,0.006468356007674501,5.869620996639001
pourl,12,0.01757507925319631,3.4850874667544076
deuoit,12,0.0717238004253026,2.4244086725248053
theologiens,12,0.01757507925319631,4.130474034671891
nez,12,0.0717238004253026,2.534609066730478
quiauoit,12,0.03840104190374134,3.097855526003918
parricide,12,0.03840104190374134,2.788069973403526
laterre,12,0.03840104190374134,3.186365683889744
ence,12,0.0717238004253026,2.534609066730478
poinét,12,0.03840104190374134,3.0141297009767847
faic,12,0.0717238004253026,2.478284420803134
maymon,12,0.006468356007674501,6.970174933508815
quile,12,0.03840104190374134,3.0141297009767847
vifions,12,0.006468356007674501,7.434853262409402
aprez,12,0.03840104190374134,2.859558947080539
diuines,12,0.0717238004253026,2.230455978722821
ieune,12,0.0717238004253026,2.5935534636311868
cel,12,0.03840104190374134,3.3794787556406374
iob,12,0.006468356007674501,6.970174933508815
caracteres,12,0.0017085492892352013,9.293566578011752
attirer,12,0.01757507925319631,3.8456137564186568
paruenir,12,0.03840104190374134,3.2800823216512067
noter,12,0.01757507925319631,4.289338420620809
nuict,12,0.01757507925319631,4.289338420620809
penfent,12,0.0717238004253026,2.3728255092795965
cr,12,0.0717238004253026,2.478284420803134
ignorance,12,0.0717238004253026,2.5935534636311868
vfe,12,0.03840104190374134,2.7200682667351472
fecond,12,0.0717238004253026,2.1867215477674717
ily,12,0.01757507925319631,4.289338420620809
prifon,12,0.0717238004253026,2.275975488492674
fens,12,0.006468356007674501,4.848817345049611
hoftie,12,0.006468356007674501,6.970174933508815
inquifiteur,12,0.006468356007674501,7.434853262409402
ibi,12,0.006468356007674501,5.869620996639001
than,12,0.0017085492892352013,8.578676841241618
ph,12,0.006468356007674501,5.069218133460956
malefice,12,0.0017085492892352013,9.293566578011752
condemnation,12,0.006468356007674501,6.970174933508815
lin,11,0.02868261467496504,3.2977171728428805
sd,11,0.011228554293820758,4.8680586837204425
createur,11,0.059228337087181206,3.006742128180273
pan,11,0.02868261467496504,3.6510440127903316
auguftin,11,0.011228554293820758,6.389327022383081
elf,11,0.011228554293820758,6.389327022383081
quiluy,11,0.059228337087181206,2.8397008988369246
saul,11,0.011228554293820758,4.444749232962143
ignorans,11,0.02868261467496504,3.6510440127903316
nouslifons,11,0.059228337087181206,2.8397008988369246
croix,11,0.011228554293820758,5.111461617906464
efcrire,11,0.02868261467496504,3.5251459433837686
demoniaques,11,0.00317316544373265,8.519102696510773
st,11,0.059228337087181206,3.0978555260039173
interrogatoire,11,0.00317316544373265,8.519102696510773
horreur,11,0.059228337087181206,2.8397008988369246
bie,11,0.02868261467496504,3.6510440127903316
ét,11,0.02868261467496504,3.1946635111915405
meftier,11,0.02868261467496504,3.1946635111915405
offencer,11,0.011228554293820758,6.815282157208618
beftail,11,0.02868261467496504,3.9318935522357417
dd,11,0.02868261467496504,3.407641078604309
euefque,11,0.02868261467496504,3.1946635111915405
accufé,11,0.011228554293820758,6.815282157208618
tefmoing,11,0.011228554293820758,6.389327022383081
iamblique,10,0.005858393234230716,9.293566578011752
demon,10,0.08977573471998844,2.5815462716699313
pharaon,10,0.019284532187124063,5.808479111257347
confeil,10,0.019284532187124063,5.808479111257347
meres,10,0.019284532187124063,4.040681120874676
parlent,10,0.019284532187124063,4.224348444550797
quifont,10,0.08977573471998844,2.4456754152662503
perfonnages,10,0.04613779183240625,3.097855526003918
ofte,10,0.04613779183240625,3.872319407504897
cores,10,0.08977573471998844,2.5815462716699313
quelcun,10,0.019284532187124063,6.195711052007836
ly,10,0.04613779183240625,3.4420616955599086
faifi,10,0.019284532187124063,5.808479111257347
chaffer,10,0.04613779183240625,3.319130920718483
diuin,10,0.08977573471998844,2.8162322963671977
augustin,10,0.019284532187124063,4.891350830532501
prefumer,10,0.005858393234230716,7.148897367701348
hieremie,10,0.005858393234230716,7.744638815009794
py,10,0.019284532187124063,5.163092543339863
demanda,10,0.08977573471998844,2.3829657892337828
diuination,10,0.005858393234230716,8.448696889101594
quon,10,0.04613779183240625,2.9979247025844367
chrift,10,0.019284532187124063,4.425507894291312
galen,10,0.005858393234230716,7.148897367701348
tie,10,0.08977573471998844,2.3829657892337828
medecins,10,0.04613779183240625,3.2046781303488805
verbe,10,0.019284532187124063,6.195711052007836
tomba,10,0.019284532187124063,4.425507894291312
vifue,10,0.005858393234230716,8.448696889101594
fuis,10,0.08977573471998844,2.733401934709339
venger,10,0.04613779183240625,3.872319407504897
gue,10,0.08977573471998844,2.8162322963671977
malefices,10,0.005858393234230716,9.293566578011752
complice,10,0.019284532187124063,6.638261841436966
tefmoings,10,0.005858393234230716,7.744638815009794
iufte,9,0.032711530184585925,3.636613008787208
ileftoit,9,0.032711530184585925,4.646783289005876
bourreau,9,0.032711530184585925,3.98295710486218
philon,9,0.032711530184585925,4.402215747479251
phi,9,0.07299252417845158,2.788069973403526
dextre,9,0.07299252417845158,2.8842103173139924
touftours,9,0.032711530184585925,4.646783289005876
abraham,9,0.032711530184585925,5.227631200131611
matin,9,0.07299252417845158,2.6138156000658057
bible,9,0.032711530184585925,5.974435657293269
furle,9,0.032711530184585925,4.646783289005876
voyoit,9,0.032711530184585925,4.402215747479251
cut,9,0.07299252417845158,2.8842103173139924
grad,9,0.07299252417845158,2.698132232325993
int,9,0.07299252417845158,3.485087466754407
parainsi,9,0.07299252417845158,3.2170038154656067
forceleries,9,0.010740781770797072,9.293566578011752
miracle,9,0.032711530184585925,5.227631200131611
planette,9,0.010740781770797072,7.603827200191434
mirande,9,0.032711530184585925,5.974435657293269
cabale,9,0.010740781770797072,7.603827200191434
infe,9,0.07299252417845158,3.485087466754407
babylone,9,0.032711530184585925,5.576139946807052
veau,9,0.07299252417845158,3.2170038154656067
ordure,9,0.07299252417845158,2.8842103173139924
enuoyé,9,0.032711530184585925,4.402215747479251
nefaut,9,0.07299252417845158,3.2170038154656067
indubitable,9,0.032711530184585925,4.646783289005876
od,9,0.07299252417845158,2.788069973403526
exprefle,9,0.032711530184585925,3.801913600095717
canon,9,0.032711530184585925,4.646783289005876
ang,9,0.032711530184585925,3.636613008787208
tm,9,0.07299252417845158,3.485087466754407
can,9,0.07299252417845158,3.097855526003918
veri,9,0.032711530184585925,4.182104960105288
confeflions,9,0.010740781770797072,9.293566578011752
pot,9,0.032711530184585925,4.646783289005876
bruflée,9,0.010740781770797072,6.970174933508814
chafler,9,0.032711530184585925,4.646783289005876
qvatriesm,9,0.032711530184585925,5.576139946807052
depofition,9,0.010740781770797072,9.293566578011752
fuperftitions,8,0.019529322121154283,9.293566578011754
creé,8,0.05468348352145104,3.717426631204701
couché,8,0.019529322121154283,6.758957511281275
ouil,8,0.05468348352145104,3.9130806644260008
eternelle,8,0.019529322121154283,5.719117894161078
voyla,8,0.019529322121154283,5.719117894161078
libro,8,0.019529322121154283,8.26094806934378
br,8,0.05468348352145104,3.2325448966997405
vifs,8,0.05468348352145104,3.9130806644260008
execrable,8,0.05468348352145104,4.956568841606268
merucilles,8,0.05468348352145104,4.646783289005877
ys,8,0.05468348352145104,4.373443095534943
feift,8,0.019529322121154283,9.293566578011754
academiques,8,0.05468348352145104,5.310609473149573
adam,8,0.019529322121154283,8.26094806934378
pfalme,8,0.019529322121154283,9.293566578011754
mefchanceté,8,0.019529322121154283,5.719117894161078
hit,8,0.05468348352145104,4.13047403467189
quesfois,8,0.05468348352145104,4.373443095534943
prit,8,0.05468348352145104,3.2325448966997405
fentoit,8,0.019529322121154283,8.26094806934378
deftourner,8,0.05468348352145104,5.310609473149573
fonge,8,0.019529322121154283,8.26094806934378
veritables,8,0.05468348352145104,4.646783289005877
did,8,0.05468348352145104,3.9130806644260008
í,8,0.05468348352145104,3.717426631204701
cíprits,8,0.019529322121154283,7.434853262409402
paction,8,0.019529322121154283,8.26094806934378
adorer,8,0.05468348352145104,4.956568841606268
plufteurs,8,0.05468348352145104,5.310609473149573
defcouuert,8,0.05468348352145104,3.540406315433049
mb,8,0.019529322121154283,6.758957511281275
queie,8,0.05468348352145104,3.2325448966997405
predictions,8,0.019529322121154283,7.434853262409402
deuins,8,0.019529322121154283,9.293566578011754
pafle,8,0.019529322121154283,6.758957511281275
quec,8,0.05468348352145104,3.717426631204701
bruflé,8,0.05468348352145104,3.2325448966997405
cacher,8,0.05468348352145104,4.13047403467189
quit,8,0.05468348352145104,3.717426631204701
tourné,8,0.05468348352145104,3.540406315433049
medecin,8,0.05468348352145104,3.2325448966997405
craignent,8,0.05468348352145104,3.717426631204701
hippocrate,8,0.05468348352145104,3.9130806644260008
prez,8,0.05468348352145104,4.956568841606268
facro,8,0.019529322121154283,8.26094806934378
laifle,8,0.05468348352145104,4.13047403467189
poi,8,0.019529322121154283,5.719117894161078
refpondit,8,0.05468348352145104,5.310609473149573
ietter,8,0.05468348352145104,4.646783289005877
nud,8,0.019529322121154283,6.758957511281275
sorcicres,8,0.019529322121154283,9.293566578011754
nj,8,0.019529322121154283,7.434853262409402
afne,8,0.05468348352145104,4.956568841606268
sainét,8,0.019529322121154283,7.434853262409402
martin,8,0.05468348352145104,3.540406315433049
crapaux,8,0.019529322121154283,8.26094806934378
samedy,8,0.05468348352145104,5.310609473149573
latorture,8,0.019529322121154283,9.293566578011754
troif,8,0.019529322121154283,8.26094806934378
ib,8,0.05468348352145104,4.646783289005877
accufe,8,0.019529322121154283,7.434853262409402
permanent,8,0.019529322121154283,7.434853262409402
fainéte,7,0.08983925151326311,3.826762708593075
ig,7,0.08983925151326311,4.336997736405484
gi,7,0.08983925151326311,3.097855526003918
lot,7,0.08983925151326311,4.065935377880143
pfalmes,7,0.03515375087428759,7.228329560675808
aulivre,7,0.03515375087428759,9.293566578011752
foir,7,0.08983925151326311,3.2527483023041137
cp,7,0.03515375087428759,5.9140878223711155
facrifice,7,0.08983925151326311,4.336997736405484
furles,7,0.08983925151326311,3.097855526003918
paffage,7,0.03515375087428759,7.228329560675808
aumofne,7,0.03515375087428759,6.505496604608227
fçeu,7,0.03515375087428759,7.228329560675808
prophe,7,0.03515375087428759,7.228329560675808
preftres,7,0.08983925151326311,3.097855526003918
difoient,7,0.03515375087428759,8.131870755760286
penitence,7,0.03515375087428759,9.293566578011752
sathá,7,0.03515375087428759,9.293566578011752
effueil,7,0.03515375087428759,7.228329560675808
trouuoit,7,0.08983925151326311,3.097855526003918
jo,7,0.08983925151326311,4.065935377880143
neatmoins,7,0.03515375087428759,5.421247170506856
oraison,7,0.03515375087428759,5.421247170506856
quelessorciers,7,0.03515375087428759,9.293566578011752
