token_,count,p-value,obs/exp
em,82,0.07958647488052906,1.283285724533717
plufpart,82,4.83504973608022e-06,2.4210442019553633
habitans,82,2.2593123401416363e-05,2.2365836913301926
vouloir,81,0.007431634393225289,1.5568950969686763
profit,81,0.00012196172210441066,2.0171945169420242
pourle,81,3.995643558121489e-06,2.4678443558333276
prefent,81,5.022311709759252e-05,2.147938606003081
prefque,80,0.007054516819764218,1.569270214431475
venize,80,5.394647357090492e-07,2.7604030277951246
attendu,80,1.6398623127296416e-05,2.268450012940548
traitez,79,7.970680120308996e-07,2.7591406483616816
danger,79,0.005041711118904655,1.6276944832061717
prix,79,0.0010216116518179277,1.8099962653252633
changement,77,0.0005886459266456068,1.9010491110601984
armee,77,1.7234777254954472e-06,2.6568879142528075
fol,77,0.0002667707383505449,1.9689437221694912
eftrangers,75,3.6777575361112187e-06,2.557069769051287
edit,75,3.6777575361112187e-06,2.587877838557929
haute,75,0.020009078815333547,1.4711908260295077
prin,75,0.0014629060821281464,1.7751558727298193
vertueux,74,0.0026577711658205302,1.7091124391852475
voulu,74,0.019215813106448754,1.4820275696431515
general,74,0.0004298835039628756,1.9623142820275061
voix,74,0.030457690719942768,1.4128662830598047
face,73,0.09403352020815524,1.290531014306378
trouue,73,0.03659454009981135,1.4031276799841157
publique,73,7.74074326967724e-06,2.518867762863051
befoin,73,6.403742576512969e-05,2.2241066416769493
fuffent,73,6.403742576512969e-05,2.2241066416769493
grece,73,3.89955403465668e-05,2.2480217668562714
faifant,72,1.940081916417922e-05,2.3701391514516756
permis,72,0.00022243326662644216,2.0416050116464928
pouuoir,72,0.0016072740452964078,1.8087904050552264
euffent,72,5.473701872093144e-05,2.217226948132213
senateurs,72,9.57880086973412e-07,2.824686385976655
latin,71,0.0130316558465453,1.552199908663804
feul,71,0.02162539389816273,1.4842203506201341
proces,71,7.65340784569811e-05,2.2344855828017405
quine,71,0.0014707266256366338,1.8155195360264138
notable,71,0.0014707266256366338,1.8318755678825076
lifons,71,0.002096299705651013,1.768158156825725
voyant,70,0.005201598345377841,1.6846577301984953
commandement,70,0.0013413537416101142,1.822493362669281
tousles,70,0.0006196042554436831,1.9276372105155857
publiques,69,1.0728801990407845e-05,2.6001362072668877
feigneurie,69,1.6490966455879967e-06,2.823005025032621
escus,69,0.03990465483140283,1.42165720685096
plutarque,68,0.0016093733536599983,1.854727939151867
milan,68,7.799908177692776e-05,2.2384647541488047
efclaue,68,4.681714770998093e-06,2.667759364533507
mefmement,68,2.7264874070261704e-05,2.4343304201368254
bourgeois,68,0.00020419958490620945,2.1400706990213854
protection,68,2.7264874070261704e-05,2.4651447292524815
proportion,68,0.05859125815347739,1.3524057889649028
affin,67,2.2456737652540284e-05,2.5247699403895867
fages,67,3.897921196624887e-05,2.398531443370107
privé,67,0.002114889756527641,1.8274525282819867
dy,66,0.0013259717061780071,1.8714712606759518
parlant,66,0.01320605592114317,1.5883915741871526
roturier,66,2.8414274285943084e-06,2.821173094451808
fair,65,0.005028973227259648,1.7078410934581076
monstré,65,0.0025371378973904858,1.789948838335901
fou,65,0.02139573729782901,1.5134526763165341
amitié,64,0.0007117244585610398,1.992290880930394
afrique,64,0.0010750318335351003,1.9293764320589082
iuste,64,3.268059200533916e-06,2.8639181413374417
arreft,64,0.00011114818842465945,2.3201362157670413
feront,64,0.06422279539659236,1.3678415003402706
million,63,0.032221854209964866,1.466884901660641
ciceron,63,0.000156283289965812,2.2838840873956814
noftre,63,0.07615302448759179,1.3364951326241394
amende,62,0.0019152699461277981,1.8889672847119297
gouvernement,62,0.0019152699461277981,1.8690834185570673
caril,62,0.00558449924977637,1.7073358150280902
pareil,62,0.014039171732328177,1.585383256811798
ferment,62,1.384196231284343e-05,2.731737304044944
conful,62,7.319733216677974e-06,2.774420699420647
naples,62,0.0001326771857836698,2.2764477533707868
priuileges,62,7.319733216677974e-06,2.774420699420647
noy,62,7.319733216677974e-06,2.8184591232209746
ayt,61,0.07237617698405807,1.3438385124737227
cftoit,61,0.0004860243722816082,2.1048073086937826
vaincu,60,0.00042293872603915955,2.147938606003081
ordinairement,60,0.08576650711966155,1.321808372924973
àl,60,0.0006671718422851346,2.0703022708463434
nes,60,0.07046359599072113,1.3530321927578464
royne,60,0.07046359599072113,1.3530321927578464
poids,60,0.00477154527326944,1.7534192702065967
age,59,0.0013917913185987083,1.9421973602173455
payer,59,0.027186979392892174,1.4953200914947704
anciennement,59,0.003051144449077717,1.8366431558577072
iuge,59,0.0013917913185987083,1.9421973602173455
