token_,count,p-value,obs/exp
mieux,304,0.0009115791087593434,1.3147141621120004
fai,302,0.0007465571867274628,1.3273361393241163
foyent,297,0.00040614754369043316,1.349311903220211
foubs,297,0.00040614754369043316,1.349311903220211
aucune,296,0.0006572113616872797,1.3357736566996068
air,295,0.0014252188285979691,1.3050721686884006
fix,295,0.0004597841420844358,1.3493119032202108
come,289,0.00047404827565354234,1.349311903220211
raifon,287,0.0005367980914349589,1.3493119032202108
parties,287,0.010002636647993678,1.2293730673784142
eftoyent,287,0.0005367980914349589,1.3493119032202108
aufli,286,0.0005243992489296223,1.349311903220211
iuftice,281,0.0005534420591963751,1.3493119032202108
fouuerain,281,0.0005534420591963751,1.3493119032202108
parle,280,0.011766349839459511,1.2266471847456462
populaire,278,0.001911739464001891,1.3024607954695089
republiques,277,0.0005980537023071498,1.3493119032202108
mis,275,0.05092948337460606,1.1595649168298687
celà,274,0.0006617892072413269,1.349311903220211
fortes,267,0.0021122262337966605,1.31005919330835
er,265,0.0010616340063058273,1.3392046979526437
touts,265,0.0007549630861544225,1.349311903220211
voir,263,0.04689860845351841,1.1673323373253799
doit,259,0.0028844387701905173,1.303999190052368
pere,254,0.003567057184991282,1.2933027298789945
mouuement,248,0.0011973232557759032,1.3493119032202108
auoyent,248,0.0011973232557759032,1.3493119032202108
ariftote,245,0.0013255696567960312,1.349311903220211
vient,245,0.08810123656411308,1.1399359182377644
outre,239,0.0026727330075568293,1.3216620691378294
naturel,238,0.08477991650741555,1.142833569275481
pris,236,0.08382016237461425,1.145459025755287
mer,234,0.02636964507579863,1.2097279132319132
peuuent,234,0.0014445185028619661,1.3493119032202108
aduis,232,0.0016389517809903924,1.349311903220211
veut,232,0.0019459480705045016,1.3435208650089654
tres,231,0.06738896324029574,1.1630263046413012
iour,231,0.0016004696942816703,1.349311903220211
fçauoir,227,0.0017314841421339317,1.349311903220211
premiere,226,0.00833940816944874,1.2759183687354294
tre,225,0.0943034436862821,1.141335256483261
pource,225,0.001964528068332094,1.3433414965687942
repvbliqve,224,0.001918655595214922,1.3493119032202108
appelle,223,0.03340847584738735,1.2035862176724281
autrement,221,0.002125999681753056,1.3493119032202108
deffus,219,0.0020271818086458303,1.3493119032202108
mourir,218,0.01935524647876026,1.2359243483277562
diable,213,0.00295871900177341,1.3430067074107706
perfonne,212,0.002432145960961072,1.3493119032202108
femble,212,0.002432145960961072,1.3493119032202108
pluftoft,208,0.0026328052509032762,1.349311903220211
senat,207,0.002570127951104339,1.3493119032202108
magiftrat,207,0.002570127951104339,1.3493119032202108
alors,205,0.027444641052600156,1.2239333635404568
difoit,204,0.0028503593027022506,1.3493119032202108
finon,204,0.0028503593027022506,1.3493119032202108
voit,202,0.010039010469587894,1.285665115332465
aucc,197,0.0034233702713075483,1.3493119032202108
charle,197,0.0040717979153215966,1.3424971966382904
parles,194,0.003797232386062884,1.349311903220211
fept,193,0.003707904993463371,1.3493119032202108
mefine,193,0.003707904993463371,1.3493119032202108
fuget,191,0.00421185103703727,1.3493119032202108
quc,191,0.009596914719138221,1.3016089571467688
pat,189,0.004780794990464207,1.342210261624315
ennemis,189,0.01257102023389745,1.2879795439829285
yeux,188,0.006556743750022403,1.32120123856979
ic,188,0.003920815921578932,1.3493119032202108
pres,187,0.024843545925033458,1.2429621965624602
aucun,185,0.0061457006165975625,1.327780330296484
lune,184,0.004247601249268227,1.3493119032202106
monarchie,184,0.031122309394017066,1.2351909959826808
faifoit,183,0.004945817640709526,1.349311903220211
plantes,183,0.004945817640709526,1.3419786863548835
haut,182,0.005746929911509583,1.341938614131576
liure,180,0.004602295750100702,1.349311903220211
efcript,180,0.004602295750100702,1.349311903220211
dift,179,0.005360723884975094,1.349311903220211
liures,178,0.005234829819973506,1.349311903220211
fouueraineté,178,0.005234829819973506,1.349311903220211
femblable,174,0.005674563487840115,1.349311903220211
h,170,0.014160319690595726,1.2959492855787336
maifon,169,0.006005142149886971,1.3493119032202108
nc,168,0.006996714695682982,1.341327809118316
maiftre,166,0.0066713935433622105,1.3493119032202108
ia,164,0.007589504519385083,1.3493119032202108
chacune,164,0.007589504519385083,1.3493119032202108
iuges,164,0.007589504519385083,1.3493119032202108
quia,163,0.045837164538228344,1.2218768901383021
quela,163,0.01235448626190179,1.3169930552388884
ge,163,0.010464694445158705,1.324926748342737
fer,163,0.01235448626190179,1.3169930552388884
laloy,162,0.007235639091545281,1.3493119032202108
auoient,161,0.007061474835398871,1.349311903220211
fang,161,0.007061474835398871,1.349311903220211
sathan,160,0.008234146888855683,1.3493119032202108
voyons,160,0.013690356076349735,1.3084236637286895
feigneurs,160,0.008234146888855683,1.3493119032202108
eneor,159,0.008040657433429155,1.3493119032202108
parauant,158,0.007849111553069516,1.3493119032202108
couftume,158,0.007849111553069516,1.3493119032202108
efprit,157,0.007659533118628177,1.3493119032202108
void,156,0.008935389594979054,1.349311903220211
lefquelles,155,0.008724815667745543,1.3493119032202108
bié,154,0.008516300079983462,1.3493119032202108
perfonnes,154,0.008516300079983462,1.3493119032202108
ve,153,0.030438966938906166,1.2665320318570077
naturelle,153,0.0954096447384602,1.1729813704130243
ble,151,0.04496565578903181,1.2348248326439506
tou,151,0.05835953063501842,1.2200365112949212
enuers,151,0.009469199702458558,1.349311903220211
pouuoit,150,0.009242130176198763,1.3493119032202108
lefquels,150,0.009242130176198763,1.3493119032202108
toft,150,0.009242130176198763,1.3493119032202108
file,150,0.009242130176198763,1.3493119032202108
trouue,149,0.009017268961066777,1.3493119032202108
commun,148,0.0814915856754304,1.1957973753089293
té,147,0.01720624780816888,1.3135685415455034
prefque,146,0.010032010150161821,1.3493119032202108
faute,146,0.014247747231100855,1.3310779585821
aift,146,0.010032010150161821,1.3493119032202108
chaleur,145,0.01946764663851529,1.3043348397795371
beftes,144,0.01143347029514108,1.3493119032202108
eftoient,144,0.01143347029514108,1.3493119032202108
cecy,144,0.053664395435740975,1.2297526206563947
iugement,143,0.011161469936231383,1.349311903220211
done,143,0.01332271945757339,1.3399416816700704
ur,141,0.017949276901091615,1.3212012385697898
grecs,140,0.05095703800190696,1.234664486606729
fit,139,0.07440019664998827,1.2100280938555439
enfemble,138,0.011828285775755686,1.3493119032202108
feul,138,0.011828285775755686,1.3493119032202108
iuger,138,0.011828285775755686,1.3493119032202108
fenat,138,0.011828285775755686,1.3493119032202108
proportion,137,0.023023443121594333,1.301800920712457
section,137,0.01381810454397404,1.349311903220211
noftre,136,0.01349226828858306,1.3493119032202108
entendement,136,0.03611064318986895,1.2743501308190879
lcs,135,0.013169018373749017,1.3493119032202108
voix,135,0.07117213911539762,1.2143807128981898
voulu,135,0.03552233621208931,1.273825922620479
pluficurs,135,0.013169018373749017,1.3493119032202108
tiers,135,0.08069780745280024,1.2063384565213806
no,133,0.04618682991465782,1.254954427470546
anges,132,0.02078922038250859,1.3193271942597615
autruy,132,0.02078922038250859,1.3193271942597615
deputez,131,0.014310066853842797,1.3493119032202106
lesautres,130,0.013960195181302,1.349311903220211
efclaues,130,0.013960195181302,1.349311903220211
verité,129,0.01632685572091893,1.3493119032202108
mere,129,0.06624585453420288,1.2257833487000507
for,128,0.03142542681643392,1.2888949523297537
menu,127,0.018609593685680072,1.338770403976303
loüys,127,0.015554379677683779,1.3493119032202108
maiefté,126,0.015172376739963276,1.3493119032202106
efprits,123,0.016911925917076773,1.3493119032202108
pourueu,123,0.016911925917076773,1.3493119032202108
nobleffe,122,0.01649461618977881,1.3493119032202108
formes,120,0.026815121352098185,1.3164018568002056
monftré,119,0.018393733975640272,1.3493119032202108
sorcier,118,0.017937591688393047,1.349311903220211
el,117,0.07451043199108603,1.233355411537224
