document,term,tfidf
Harangue - Rouen_corrected,justice,0.05976388208381934
Harangue - Rouen_corrected,ordonnance,0.05974082670720942
Harangue - Rouen_corrected,dict,0.05942848604313314
Harangue - Saint Germain_corrected,roy,0.2533536235758568
Harangue - Saint Germain_corrected,harangues,0.17470695575562448
Harangue - Saint Germain_corrected,dieu,0.16550959691594888
Harangue - Saint Germain_corrected,estre,0.147959280018546
Harangue - Saint Germain_corrected,nostre,0.1300056610492061
Harangue - Saint Germain_corrected,temps,0.11988351060198237
Harangue - Saint Germain_corrected,évesques,0.10083180763404267
Harangue - Saint Germain_corrected,faict,0.09253851505131776
Harangue - Saint Germain_corrected,costé,0.09018757300032988
Harangue - Saint Germain_corrected,église,0.08735347787781224
Harangue - Saint Germain_corrected,assemblée,0.08613414205117072
Harangue - Saint Germain_corrected,dire,0.08454816001059771
Harangue - Saint Germain_corrected,loyx,0.08210730403945037
Harangue - Saint Germain_corrected,estant,0.07966881827464233
Harangue - Saint Germain_corrected,autun,0.07866577594589982
Harangue - Saint Germain_corrected,messieurs,0.07429415961485623
Harangue - Saint Germain_corrected,peult,0.073979640009273
Harangue - Saint Germain_corrected,religion,0.073979640009273
Harangue - Saint Germain_corrected,assemblées,0.07149704099004058
Harangue - Saint Germain_corrected,édict,0.07149704099004058
Harangue - Saint Germain_corrected,avantaige,0.06845389043537857
Harangue - Saint Germain_corrected,constituendá,0.06845389043537857
Harangue - Saint Germain_corrected,gentium,0.06845389043537857
Harangue - Saint Germain_corrected,interprétation,0.06845389043537857
Harangue - Saint Germain_corrected,souvient,0.06845389043537857
Harangue - Saint Germain_corrected,vierg,0.06845389043537857
Harangue - Saint Germain_corrected,adviz,0.06649633515926448
Harangue - Saint Germain_corrected,royaulme,0.06639068189553526
Harangue - Saint Germain_corrected,bien,0.0663253727458667
Harangue - Saint Germain_corrected,peu,0.06455265955491359
Harangue - Saint Germain_corrected,modes,0.06136933496139375
Harangue - Saint Germain_corrected,pourroit,0.06080670812209595
Harangue - Saint Germain_corrected,divisions,0.060499084580425605
Harangue - Saint Germain_corrected,estatz,0.060499084580425605
Harangue - Saint Germain_corrected,appaiser,0.05800110050279539
Harangue - Saint Germain_corrected,plusieurs,0.05685031949645716
Harangue - Saint Germain_corrected,quand,0.05685031949645716
Harangue - Saint Germain_corrected,présent,0.05644319095326851
Harangue - Saint Germain_corrected,quelz,0.05644319095326851
Harangue - Saint Germain_corrected,soy,0.05644319095326851
Harangue - lit de justice_corrected,roy,0.2883513383290667
Harangue - lit de justice_corrected,église,0.20594204175664918
Harangue - lit de justice_corrected,justice,0.18057399038562078
Harangue - lit de justice_corrected,harangues,0.16017714358850493
