document,term,tfidf
Démonomanie I_corrected,diét,0.04990766600076927
Démonomanie I_corrected,longe,0.04943589163055049
Démonomanie I_corrected,prophetes,0.04935486012834667
Démonomanie preface Repair_corrected,sorciers,0.5107568220350381
Démonomanie preface Repair_corrected,esprits,0.14959862243920483
Démonomanie preface Repair_corrected,diable,0.13917272791577753
Démonomanie preface Repair_corrected,sorcieres,0.13832997263448948
Démonomanie preface Repair_corrected,dieu,0.1362027056266579
Démonomanie preface Repair_corrected,choses,0.11854762996556607
Démonomanie preface Repair_corrected,corps,0.0998819841262158
Démonomanie preface Repair_corrected,faire,0.09080180375110528
Démonomanie preface Repair_corrected,bien,0.08535429357520756
Démonomanie preface Repair_corrected,lieu,0.08420287450723615
Démonomanie preface Repair_corrected,veu,0.08061238837658492
Démonomanie preface Repair_corrected,intelligences,0.06881114062025996
Démonomanie preface Repair_corrected,contre,0.06810135281332895
Démonomanie preface Repair_corrected,cens,0.06783561904824294
Démonomanie preface Repair_corrected,mouuement,0.06534265200019247
Démonomanie preface Repair_corrected,ariftote,0.06503719868614342
Démonomanie preface Repair_corrected,caufe,0.06480724565000279
Démonomanie preface Repair_corrected,cieux,0.06480724565000279
Démonomanie preface Repair_corrected,malings,0.06384460275437977
Démonomanie preface Repair_corrected,fupernaturelles,0.0625142639897587
Démonomanie preface Repair_corrected,homme,0.061644767582094355
Démonomanie preface Repair_corrected,nature,0.059437323181578454
Démonomanie preface Repair_corrected,voit,0.0591247260783122
Démonomanie preface Repair_corrected,esprit,0.05825100906602733
Démonomanie preface Repair_corrected,plusieurs,0.05692084211799024
Démonomanie preface Repair_corrected,faut,0.05690286238347172
Démonomanie preface Repair_corrected,demonftre,0.05515087135488707
Démonomanie preface Repair_corrected,preface,0.05515087135488707
Démonomanie preface Repair_corrected,monde,0.05448421291644692
Démonomanie preface Repair_corrected,mort,0.05407498193262687
Démonomanie preface Repair_corrected,sathan,0.05320383562864981
Démonomanie preface Repair_corrected,sorciere,0.05320383562864981
Démonomanie preface Repair_corrected,actions,0.05184579652000223
Démonomanie preface Repair_corrected,noir,0.05184579652000223
Démonomanie preface Repair_corrected,grand,0.0499409920631079
Démonomanie preface Repair_corrected,feft,0.049926461137791485
Démonomanie preface Repair_corrected,sorcelleries,0.049926461137791485
Démonomanie preface Repair_corrected,forme,0.049531102651315384
Démonomanie preface Repair_corrected,mil,0.048667483739364185
Démonomanie preface Repair_corrected,aristote,0.04755770896694614
La réponse_corrected,fouz,0.251269057921248
La réponse_corrected,efcuz,0.2261421521291232
La réponse_corrected,argent,0.20064273660985898
La réponse_corrected,monnoye,0.16580920205736016
La réponse_corrected,deniers,0.14652906228324852
La réponse_corrected,aufsi,0.14221045326329257
La réponse_corrected,cens,0.14119291447177
La réponse_corrected,pois,0.13673267230809136
La réponse_corrected,pris,0.11720152341540066
La réponse_corrected,noz,0.11492978502928985
La réponse_corrected,chofes,0.11303907823492486
La réponse_corrected,peuple,0.1080482436059485
La réponse_corrected,mil,0.10662778742243872
La réponse_corrected,argét,0.10411275478020289
La réponse_corrected,trois,0.09983833476126724
La réponse_corrected,bien,0.09973684025164477
La réponse_corrected,monnoyes,0.09325334847145986
La réponse_corrected,dix,0.09296596654534565
La réponse_corrected,pays,0.09165154097290333
La réponse_corrected,peu,0.09142543689734103
La réponse_corrected,liures,0.09116054696364909
La réponse_corrected,cinq,0.09069850394667868
La réponse_corrected,denier,0.08859068104788685
La réponse_corrected,quatre,0.08753437944544676
La réponse_corrected,an,0.0824751461071338
La réponse_corrected,poiffon,0.08203960338485482
La réponse_corrected,douze,0.07926619759818666
La réponse_corrected,billon,0.07854114714487585
La réponse_corrected,erain,0.07657029649253116
La réponse_corrected,efcu,0.0753807173763744
La réponse_corrected,roy,0.07482626575600991
La réponse_corrected,fix,0.07255880315734295
La réponse_corrected,maleftroit,0.07249952044142387
La réponse_corrected,charté,0.07110098960020751
La réponse_corrected,blé,0.0696959572863414
La réponse_corrected,faire,0.06764020229875431
La réponse_corrected,fol,0.06563559381382733
La réponse_corrected,plufieurs,0.06563168270788386
La réponse_corrected,ainfi,0.06532995505952448
La réponse_corrected,efpagne,0.06532995505952448
Le paradoxe_corrected,bien,0.3486823412180686
Le paradoxe_corrected,dieu,0.261973593664871
Le paradoxe_corrected,vertus,0.1985589230015707
Le paradoxe_corrected,fouuerain,0.14670715560304268
Le paradoxe_corrected,vertu,0.14189973803877853
Le paradoxe_corrected,paradoxe,0.13469452296820494
Le paradoxe_corrected,chofes,0.1317290927760134
Le paradoxe_corrected,git,0.12883823936089167
Le paradoxe_corrected,ainfi,0.12298195575357841
Le paradoxe_corrected,pourquoy,0.12123846553200904
Le paradoxe_corrected,fapience,0.11970849869432991
Le paradoxe_corrected,homme,0.11622744707268955
Le paradoxe_corrected,chofe,0.11097256933146854
Le paradoxe_corrected,vices,0.10714592900969377
Le paradoxe_corrected,foit,0.10664411777508023
Le paradoxe_corrected,mal,0.10412042133595105
Le paradoxe_corrected,prudence,0.103319288687919
Le paradoxe_corrected,amour,0.0827328845839878
Le paradoxe_corrected,faire,0.08114226352451757
Le paradoxe_corrected,encor,0.07285456570625418
Le paradoxe_corrected,felicité,0.07189741064972753
Le paradoxe_corrected,dire,0.06955051159244363
Le paradoxe_corrected,non,0.06955051159244363
Le paradoxe_corrected,rien,0.06955051159244363
Le paradoxe_corrected,ains,0.06927912316114802
Le paradoxe_corrected,ame,0.06870155602768427
Le paradoxe_corrected,donc,0.06779934412573557
Le paradoxe_corrected,bodin,0.06673310716569075
Le paradoxe_corrected,ariftote,0.06642115397559846
Le paradoxe_corrected,temperance,0.06336500750605546
Le paradoxe_corrected,entre,0.06295653383104018
Le paradoxe_corrected,quand,0.06259546043319927
Le paradoxe_corrected,mediocrité,0.06091467681029545
Le paradoxe_corrected,faut,0.06053512868369247
Le paradoxe_corrected,moins,0.06053512868369247
Le paradoxe_corrected,toute,0.06053512868369247
Le paradoxe_corrected,volonté,0.06038286725054405
Le paradoxe_corrected,ha,0.060034157080890105
Le paradoxe_corrected,grand,0.057958759660369695
Le paradoxe_corrected,celte,0.05639708453737636
Lettre_corrected,roy,0.281889979795183
Lettre_corrected,party,0.19322027282763204
Lettre_corrected,bourbon,0.1805119079178608
Lettre_corrected,fils,0.1227400082944522
Lettre_corrected,nauarre,0.1133304018192326
Lettre_corrected,bien,0.10763230288927357
Lettre_corrected,monfieur,0.1041255391264463
Lettre_corrected,mefsieurs,0.09388655574558044
Lettre_corrected,loys,0.08499273649966459
Lettre_corrected,aifné,0.08475171075259488
Lettre_corrected,oncle,0.08475171075259488
Lettre_corrected,royaume,0.0842696592584555
Lettre_corrected,charles,0.08092348826703864
Lettre_corrected,cardinal,0.07989662416141258
Lettre_corrected,iamais,0.07869838163757918
Lettre_corrected,france,0.076987029371682
Lettre_corrected,feu,0.0753426120224915
Lettre_corrected,foit,0.07213603798900366
Lettre_corrected,couronne,0.071624859069334
Lettre_corrected,anthonio,0.07094779328992201
Lettre_corrected,eflát,0.07094779328992201
Lettre_corrected,preuoy,0.07094779328992201
Lettre_corrected,roine,0.07094779328992201
Lettre_corrected,loy,0.07047249494879575
Lettre_corrected,cela,0.06745575568935358
Lettre_corrected,dont,0.06745575568935358
Lettre_corrected,cefte,0.06710098746127054
Lettre_corrected,ville,0.06710098746127054
Lettre_corrected,eftat,0.06473879061363091
Lettre_corrected,catholique,0.06356378306444616
Lettre_corrected,maison,0.06168401604530582
Lettre_corrected,auiourdhuy,0.05666182433310973
Lettre_corrected,bon,0.05621312974112799
Lettre_corrected,doute,0.05371864430200049
Lettre_corrected,frere,0.05371864430200049
Lettre_corrected,catholiques,0.05206276956322315
Lettre_corrected,race,0.05206276956322315
Lettre_corrected,dieu,0.0515257414207169
Lettre_corrected,dire,0.0515257414207169
Lettre_corrected,faire,0.0515257414207169
Recueil_corrected,eftats,0.4164168576363234
Recueil_corrected,roy,0.32236227820747726
Recueil_corrected,deputez,0.31081216030887954
Recueil_corrected,tiers,0.21465645494667362
Recueil_corrected,eftat,0.21444229581130733
Recueil_corrected,france,0.13155466099468457
Recueil_corrected,faire,0.1072814790178675
Recueil_corrected,bodin,0.10360405343629318
Recueil_corrected,cayers,0.10071820397650354
Recueil_corrected,prefident,0.09533924926730679
Recueil_corrected,affemblee,0.09235989772770345
Recueil_corrected,cayer,0.08952729242355871
Recueil_corrected,nobleffe,0.08506654100332242
Recueil_corrected,deputé,0.08490645915535201
Recueil_corrected,lefdits,0.07898210539616879
Recueil_corrected,dé,0.07595892762360096
Recueil_corrected,paix,0.07540513386424312
Recueil_corrected,depute,0.07274092509414144
Recueil_corrected,iour,0.06916062986930104
Recueil_corrected,royaume,0.0686765156191173
Recueil_corrected,religion,0.06646114414753287
Recueil_corrected,domaine,0.06301225259505365
Recueil_corrected,clerge,0.06155001354119661
Recueil_corrected,depurez,0.06155001354119661
Recueil_corrected,trois,0.06029388245015987
Recueil_corrected,sieur,0.05748464831059067
Recueil_corrected,auis,0.05681512607796723
Recueil_corrected,bien,0.05602516492570882
Recueil_corrected,quelques,0.049234235843804715
Recueil_corrected,auoyent,0.04816907605399085
Recueil_corrected,nauarre,0.047669624633653394
Recueil_corrected,faite,0.046522800903273015
Recueil_corrected,clergé,0.04571624182757463
Recueil_corrected,depu,0.04468761008176422
Recueil_corrected,plufieurs,0.04468761008176422
Recueil_corrected,feroit,0.044463762511376174
Recueil_corrected,ordres,0.044427434285344944
Recueil_corrected,fuft,0.04408526965743788
Recueil_corrected,dits,0.043446861118445534
Recueil_corrected,refponce,0.04270942129603317
République III_corrected,magistrats,0.3910214531768988
République III_corrected,puissance,0.2400140868605777
République III_corrected,magistrat,0.23948419122914175
République III_corrected,senat,0.23189055427987526
République III_corrected,bien,0.15941912507763048
République III_corrected,estat,0.1471321459028218
République III_corrected,college,0.14538931104538322
République III_corrected,faire,0.12325012685277621
République III_corrected,republique,0.1184787781347018
République III_corrected,prince,0.11345541478500593
République III_corrected,peuple,0.10912111235260269
République III_corrected,colleges,0.10599842769343076
République III_corrected,estats,0.1028342955234776
République III_corrected,roy,0.09396063709900793
République III_corrected,loy,0.08837881707332429
République III_corrected,corps,0.07917392254780989
République III_corrected,sujets,0.0771973684383577
République III_corrected,doibt,0.0769151733910366
République III_corrected,collegues,0.07684224215845449
République III_corrected,charge,0.07520629845420952
République III_corrected,lettres,0.07453340678167243
République III_corrected,commander,0.07409888728455728
République III_corrected,foit,0.07346034050827721
République III_corrected,non,0.07182788849698217
République III_corrected,office,0.0709136722384498
République III_corrected,tribuns,0.06886862102149731
République III_corrected,auoient,0.06736262480414298
République III_corrected,loix,0.06678596525992782
République III_corrected,celte,0.06665885190414282
République III_corrected,iuftice,0.06452145661697017
République III_corrected,tousjours,0.06433903644962018
République III_corrected,senateurs,0.06377173914473028
République III_corrected,conseil,0.06229296582339992
République III_corrected,quand,0.06040072441791682
République III_corrected,ains,0.059961778497275166
République III_corrected,commiflion,0.05979315255263294
République III_corrected,plusieurs,0.059539413607292146
République III_corrected,chofe,0.057931857331562975
République III_corrected,lieu,0.057881169891937444
République III_corrected,confeil,0.05709072939887528
République II_corrected,estat,0.39268631236527246
République II_corrected,roy,0.20669008994095248
République II_corrected,bien,0.1908858035989834
République II_corrected,sujets,0.17186275981663202
République II_corrected,puissance,0.16987673416871185
République II_corrected,republique,0.16960705955547345
République II_corrected,estats,0.1565253133204233
République II_corrected,populaire,0.1565253133204233
République II_corrected,tyran,0.15438519102172027
République II_corrected,peuple,0.15093296098524267
République II_corrected,empire,0.1314454711554919
République II_corrected,souveraineté,0.12718649934192439
République II_corrected,monarchie,0.12082655765085307
République II_corrected,roys,0.116604853444388
République II_corrected,prince,0.11617411842379183
République II_corrected,senat,0.10387151293068836
République II_corrected,empereur,0.10233805175473383
République II_corrected,princes,0.09527121333215777
République II_corrected,republiques,0.0935467434744947
République II_corrected,magistrats,0.09030077210704393
République II_corrected,faire,0.08783896758872065
République II_corrected,ariftocratique,0.08685907272131421
République II_corrected,citoyens,0.08375696298126728
République II_corrected,foit,0.0793384223381993
République II_corrected,mort,0.07087233255180284
République II_corrected,feigneurs,0.07011327122821465
République II_corrected,souverain,0.07011327122821465
République II_corrected,trois,0.06955391225759645
République II_corrected,biens,0.06350531878169857
République II_corrected,monarque,0.063159336953855
République II_corrected,dire,0.055253544128388794
République II_corrected,grand,0.055253544128388794
République II_corrected,riches,0.05492116256856957
République II_corrected,vie,0.05475019172994097
République II_corrected,mil,0.053997967658516444
République II_corrected,moins,0.053270456818320946
République II_corrected,ariftocratie,0.053128062052138283
République II_corrected,ains,0.05292109898474882
République II_corrected,contre,0.05242002904488168
République II_corrected,part,0.05005775615757442
République IV_corrected,estat,0.34747107749628386
République IV_corrected,sujets,0.20514056272733192
République IV_corrected,bien,0.2016403945482217
République IV_corrected,roy,0.19138006212991354
République IV_corrected,republique,0.1796521067740006
République IV_corrected,peuple,0.14148716760316396
République IV_corrected,republiques,0.13812993702464693
République IV_corrected,estats,0.12263685088104137
République IV_corrected,magistrats,0.12175009007394497
République IV_corrected,populaire,0.11792004892407824
République IV_corrected,puissance,0.10768475564206922
République IV_corrected,prince,0.0997739821049239
République IV_corrected,faire,0.09652929976004833
République IV_corrected,tousjours,0.09058243574618152
République IV_corrected,qvatriesme,0.08868345455570044
République IV_corrected,monarchie,0.08804696986331176
République IV_corrected,changemens,0.08525405717287673
République IV_corrected,an,0.08407160060316378
République IV_corrected,foit,0.08192822920810824
République IV_corrected,peu,0.08048671210958429
République IV_corrected,plusieurs,0.07396330903571537
République IV_corrected,princes,0.07303876767276893
République IV_corrected,iufques,0.07256706578378347
République IV_corrected,ville,0.07077691986334089
République IV_corrected,entre,0.06947274097879907
République IV_corrected,guerre,0.06866417598682327
République IV_corrected,grand,0.06813832924238705
République IV_corrected,faut,0.06693105533323325
République IV_corrected,changement,0.0660003341032037
République IV_corrected,cens,0.06565043642280019
République IV_corrected,quand,0.06489364689751148
République IV_corrected,contre,0.06408247631129259
République IV_corrected,trois,0.06371742361502938
République IV_corrected,ains,0.06363042299440634
République IV_corrected,chofe,0.061589771847087305
République IV_corrected,planettes,0.06083739802953974
République IV_corrected,empereur,0.0596996378069556
République IV_corrected,mil,0.058935087452057285
République IV_corrected,non,0.05840428220776033
République IV_corrected,grands,0.05732156450267941
République I_corrected,roy,0.3026384914193711
République I_corrected,sujets,0.2000387768883155
République I_corrected,puissance,0.1895130409129947
République I_corrected,bien,0.1757135268709658
République I_corrected,empereur,0.14710386062548328
République I_corrected,republique,0.14407569749681265
République I_corrected,prince,0.14239182127567737
République I_corrected,sujet,0.12814984144407712
République I_corrected,souverain,0.12445846955576347
République I_corrected,pape,0.12096860108340876
République I_corrected,france,0.11609368978627736
République I_corrected,princes,0.11031288523110666
République I_corrected,droit,0.10627000462054255
République I_corrected,peuple,0.10479300698931092
République I_corrected,empire,0.10236957453720899
République I_corrected,faire,0.10033302709104669
République I_corrected,tousjours,0.09985799886353491
République I_corrected,souveraineté,0.09652939890141707
République I_corrected,estats,0.09625404593713321
République I_corrected,traité,0.09033188017624623
République I_corrected,roys,0.08947859107696786
République I_corrected,romains,0.08842767064496151
République I_corrected,alliance,0.08765313233576953
République I_corrected,hommage,0.08765313233576953
République I_corrected,enfans,0.08752319828424564
République I_corrected,efclaues,0.08741438865719241
République I_corrected,loy,0.08721071031359741
République I_corrected,an,0.0851359452053309
République I_corrected,estat,0.08446783623054548
République I_corrected,charle,0.0825034679461142
République I_corrected,traitez,0.07957231375224354
République I_corrected,senat,0.07708994756065947
République I_corrected,foit,0.0760098690083687
République I_corrected,contre,0.07448967162820133
République I_corrected,premier,0.07407932894489831
République I_corrected,magistrats,0.07293080407386503
République I_corrected,entre,0.07250829271482626
République I_corrected,royaume,0.07182535917863972
République I_corrected,pere,0.07129666818396381
République I_corrected,loix,0.07076234406676853
République VI_corrected,estat,0.286541055875839
République VI_corrected,roy,0.24383159299388563
République VI_corrected,bien,0.1766748263653441
République VI_corrected,republique,0.15953610796053252
République VI_corrected,sujets,0.13882483660173434
République VI_corrected,peuple,0.13658894139169458
République VI_corrected,deniers,0.13087211686636877
République VI_corrected,tousjours,0.12916624831481383
République VI_corrected,populaire,0.11847370579481806
République VI_corrected,royaume,0.11527152333835643
République VI_corrected,mil,0.11512778265255652
République VI_corrected,argent,0.1055848407048811
République VI_corrected,faire,0.10092474792437815
République VI_corrected,liures,0.09119022805659356
République VI_corrected,cens,0.09026545325084531
République VI_corrected,estats,0.08816647873102738
République VI_corrected,foit,0.08813147001847106
République VI_corrected,princes,0.08667767591476998
République VI_corrected,finances,0.08265607381033817
République VI_corrected,trois,0.08219184141584858
République VI_corrected,entre,0.08091410115051473
République VI_corrected,an,0.0806410519551722
République VI_corrected,domaine,0.07852327011982127
République VI_corrected,roys,0.07657733182105561
République VI_corrected,loy,0.07371652811443055
République VI_corrected,iuftice,0.0736187880144125
République VI_corrected,grains,0.07162856377488601
République VI_corrected,prince,0.07107376614392827
République VI_corrected,efcus,0.06774131227061236
République VI_corrected,monarchie,0.06750246027844284
République VI_corrected,faut,0.0660674770862001
République VI_corrected,proportion,0.06474223203378011
République VI_corrected,puissance,0.0639159079188168
République VI_corrected,aifné,0.06283650498815345
République VI_corrected,droit,0.06237552378913353
République VI_corrected,moins,0.062355821070121435
République VI_corrected,peu,0.062355821070121435
République VI_corrected,charle,0.06199205535775363
République VI_corrected,france,0.06106192425792476
République VI_corrected,grand,0.060412701222339035
République V_corrected,bien,0.2734964633305931
République V_corrected,estat,0.21147852799164957
République V_corrected,peuples,0.17580770788080116
République V_corrected,sujets,0.1636285516833735
République V_corrected,roy,0.16239411633176254
République V_corrected,peuple,0.15417692785793238
République V_corrected,meridional,0.1369775849722994
République V_corrected,pays,0.12306539551656083
République V_corrected,republique,0.10948797427045051
République V_corrected,cinqviesme,0.10162853078589953
République V_corrected,guerre,0.09361077672567578
République V_corrected,tousjours,0.09274889072779402
République V_corrected,romains,0.0902675346997588
République V_corrected,faire,0.08856910393550677
République V_corrected,hommes,0.08848414990107424
République V_corrected,biens,0.08470735016074966
République V_corrected,prince,0.08086744272372356
République V_corrected,peu,0.07909946733580878
République V_corrected,paix,0.07875450780856967
République V_corrected,empereur,0.07872477282055229
République V_corrected,estats,0.07712746314989573
République V_corrected,foit,0.07701661211783196
République V_corrected,és,0.07511783882179687
République V_corrected,ville,0.07355132457017384
République V_corrected,septentrion,0.07293496633363639
République V_corrected,midy,0.07125759508792073
République V_corrected,moins,0.06971478477054334
République V_corrected,populaire,0.06966351510313162
République V_corrected,faut,0.06837411583264827
République V_corrected,ennemis,0.06822813644447864
République V_corrected,moyen,0.06803134070408491
République V_corrected,capitaine,0.06717553242087693
République V_corrected,honneur,0.06712657937266954
République V_corrected,republiques,0.062451192449080394
République V_corrected,villes,0.062331823703193144
République V_corrected,princes,0.06144642239580204
République V_corrected,royaume,0.061230378860429556
République V_corrected,mil,0.061154026120444065
République V_corrected,france,0.059135319923542214
République V_corrected,entre,0.05898943326738281
Réublique Preface_corrected,republiques,0.16054779789495904
Réublique Preface_corrected,princes,0.1579647628380037
Réublique Preface_corrected,estat,0.14924086454326108
Réublique Preface_corrected,iustice,0.14436835531785883
Réublique Preface_corrected,republique,0.11522108699491104
Réublique Preface_corrected,affaires,0.10990884581699659
Réublique Preface_corrected,oeuvre,0.10602009903831049
Réublique Preface_corrected,mieux,0.09650352928169073
Réublique Preface_corrected,sciences,0.09353226719668552
Réublique Preface_corrected,faire,0.09239634872572292
Réublique Preface_corrected,fleurissant,0.08467200950055437
Réublique Preface_corrected,bien,0.08041960773474226
Réublique Preface_corrected,macciauel,0.07779945970617971
Réublique Preface_corrected,maniment,0.07218417765892941
Réublique Preface_corrected,qut,0.07218417765892941
Réublique Preface_corrected,loix,0.06720120591267892
Réublique Preface_corrected,efl,0.06594530749019796
Réublique Preface_corrected,fois,0.06433568618779381
Réublique Preface_corrected,moins,0.06433568618779381
