document,term,tfidf
République IV_corrected,changement,0.06675144215559306
République IV_corrected,cens,0.06639756251102474
République IV_corrected,quand,0.06563216044287346
République I_corrected,roy,0.30305924954133817
République I_corrected,sujets,0.20031689068570252
République I_corrected,puissance,0.1897765207856601
République I_corrected,bien,0.17595782128713108
République I_corrected,empereur,0.1473083790389891
République I_corrected,republique,0.14427600585684824
République I_corrected,prince,0.14258978854356333
République I_corrected,sujet,0.12832800809552816
République I_corrected,pape,0.12113678366048324
République I_corrected,souverain,0.11815074031027739
République I_corrected,france,0.11625509477695653
République I_corrected,princes,0.11046625317251069
République I_corrected,droit,0.10641775174734014
République I_corrected,peuple,0.10493870064714445
République I_corrected,empire,0.1025118988982869
République I_corrected,faire,0.10047252004137203
République I_corrected,tousjours,0.09999683138238655
République I_corrected,souveraineté,0.09666360366964032
République I_corrected,estats,0.09638786788228731
République I_corrected,traité,0.09045746853772152
République I_corrected,roys,0.08960299311109522
République I_corrected,romains,0.08855061158501179
République I_corrected,alliance,0.08777499643565041
République I_corrected,hommage,0.08777499643565041
République I_corrected,enfans,0.08764488173688881
République I_corrected,efclaues,0.08753592083187316
République I_corrected,loy,0.08733195931439326
République I_corrected,an,0.08525430966138037
République I_corrected,charle,0.08261817247053199
République I_corrected,estat,0.07998738322513906
République VI_corrected,estat,0.2735292395507134
République VI_corrected,roy,0.24613883306402354
République VI_corrected,bien,0.17834660004228922
République VI_corrected,republique,0.16104570766580786
République VI_corrected,sujets,0.14013845729298702
République VI_corrected,peuple,0.137881405074711
République VI_corrected,deniers,0.13211048548132273
République VI_corrected,tousjours,0.13038847526318467
République VI_corrected,populaire,0.11959475527782902
République VI_corrected,royaume,0.11636227238496895
République VI_corrected,mil,0.11621717156258496
République VI_corrected,argent,0.10658393016774467
République VI_corrected,faire,0.10187974157233226
République VI_corrected,cens,0.09111958403895336
République VI_corrected,estats,0.08900074811373322
République VI_corrected,foit,0.08896540813358592
République VI_corrected,princes,0.0874978576008323
République VI_corrected,finances,0.08343820135662489
République VI_corrected,trois,0.08296957619428569
République VI_corrected,entre,0.08167974539751902
République VI_corrected,an,0.08140411249250672
République VI_corrected,domaine,0.07926629128879364
République VI_corrected,roys,0.07730193967958778
République VI_corrected,loy,0.07441406581005364
République VI_corrected,iuftice,0.07431540085090453
République VI_corrected,grains,0.07230634424819814
République VI_corrected,prince,0.07174629688192413
République VI_corrected,efcus,0.06838230988767835
République VI_corrected,monarchie,0.068141197774577
République VI_corrected,aifné,0.06755065585924025
République V_corrected,bien,0.27588907866163537
République V_corrected,estat,0.2017324731654682
République V_corrected,peuples,0.17734571759423048
République V_corrected,sujets,0.16506001509824283
République V_corrected,roy,0.16381478059803783
République V_corrected,peuple,0.15552570610827487
République V_corrected,meridional,0.1381758990778011
République V_corrected,pays,0.12414200231596136
République V_corrected,republique,0.11044580239961208
République V_corrected,guerre,0.09442970716747057
République V_corrected,tousjours,0.09356028117573648
République V_corrected,romains,0.09105721762577519
République V_corrected,faire,0.08934392856523744
République V_corrected,hommes,0.08925823133170557
République V_corrected,biens,0.08544839120449288
République V_corrected,prince,0.08157489129869505
République V_corrected,peu,0.0797914492207671
République V_corrected,paix,0.07944347190147535
République V_corrected,empereur,0.07941347678436039
République V_corrected,estats,0.07780219344998661
République V_corrected,foit,0.07769037266542386
République V_corrected,és,0.07577498842662576
République V_corrected,ville,0.0741947699172983
République V_corrected,septentrion,0.0735730196250531
République V_corrected,midy,0.07188097431697672
République V_corrected,moins,0.07032466710982864
République V_corrected,populaire,0.07027294892256855
République V_corrected,faut,0.06897226966540884
République V_corrected,ennemis,0.06882501321311234
République V_corrected,moyen,0.06862649585445775
Réublique Preface_corrected,republiques,0.16146127343788205
Réublique Preface_corrected,princes,0.15886354157796848
Réublique Preface_corrected,iustice,0.14518977400739552
Réublique Preface_corrected,estat,0.1419314097455012
Réublique Preface_corrected,republique,0.11587666524873248
Réublique Preface_corrected,affaires,0.11053419878926475
Réublique Preface_corrected,oeuvre,0.10662332604484429
Réublique Preface_corrected,mieux,0.09705260946192623
Réublique Preface_corrected,sciences,0.0940644416623497
Réublique Preface_corrected,faire,0.0929220601083951
Réublique Preface_corrected,fleurissant,0.08515377138619235
Réublique Preface_corrected,bien,0.08087717455160519
Réublique Preface_corrected,macciavel,0.07824211855685242
Réublique Preface_corrected,maniement,0.07259488700369776
Réublique Preface_corrected,loix,0.06758356343399682
Réublique Preface_corrected,efl,0.06632051927355886
Réublique Preface_corrected,fois,0.06470173964128415
Réublique Preface_corrected,moins,0.06470173964128415
Réublique Preface_corrected,appetits,0.06368421672754039
Réublique Preface_corrected,magistrats,0.06368421672754039
Réublique Preface_corrected,politiques,0.06368421672754039
Réublique Preface_corrected,presque,0.06368421672754039
Réublique Preface_corrected,renuerfer,0.06368421672754039
Réublique Preface_corrected,sujets,0.06368421672754039
Réublique Preface_corrected,tyrannie,0.06368421672754039
Réublique Preface_corrected,age,0.06332199310333271
Réublique Preface_corrected,cr,0.06332199310333271
Réublique Preface_corrected,royaume,0.06332199310333271
Réublique Preface_corrected,grand,0.0619480400722634
Réublique Preface_corrected,populaire,0.06003600262120316
Théatre III_corrected,animaux,0.24339163217897636
Théatre III_corrected,pourquoy,0.17896761305736059
Théatre III_corrected,plantes,0.17088410747996896
Théatre III_corrected,nature,0.14030437579511695
Théatre III_corrected,grand,0.13427870239520506
Théatre III_corrected,arbres,0.10766728435789999
Théatre III_corrected,fois,0.10271657217471283
Théatre III_corrected,moins,0.09679061608771017
Théatre III_corrected,chaleur,0.09530075224844423
Théatre III_corrected,homme,0.08098806652236974
Théatre III_corrected,fort,0.07943247183941707
Théatre III_corrected,arbre,0.07643843664462951
Théatre III_corrected,petits,0.076413651963167
Théatre III_corrected,année,0.07279191334935532
Théatre III_corrected,femelle,0.07279191334935532
Théatre III_corrected,vient,0.07221548754160431
Théatre III_corrected,fin,0.07186747452137736
Théatre III_corrected,force,0.07111147304403195
Théatre III_corrected,hommes,0.07111147304403195
Théatre III_corrected,là,0.07111147304403195
Théatre III_corrected,chose,0.07015218789755848
Théatre III_corrected,terre,0.06897836829817455
Théatre III_corrected,chaftrez,0.06759249096725851
Théatre III_corrected,durée,0.06648880152371357
Théatre III_corrected,efpeces,0.06555512518299941
Théatre III_corrected,choses,0.0651855169570293
Théatre III_corrected,fortes,0.0651855169570293
Théatre III_corrected,quelques,0.06321019826136175
Théatre III_corrected,vie,0.06321019826136175
Théatre III_corrected,oifeaux,0.06221613186577781
Théatre II_corrected,eau,0.2552967530655684
Théatre II_corrected,air,0.25395975426681106
Théatre II_corrected,terre,0.22583943540415669
Théatre II_corrected,feu,0.15746506898894438
Théatre II_corrected,corps,0.1550708962962498
Théatre II_corrected,nature,0.14803072504524106
Théatre II_corrected,combien,0.1339325607552181
Théatre II_corrected,pourquoy,0.1206764097286029
Théatre II_corrected,froid,0.11688802615793871
Théatre II_corrected,nuée,0.10465155609027821
Théatre II_corrected,entre,0.10122754435003567
Théatre II_corrected,fortes,0.09897804336447931
Théatre II_corrected,grand,0.09691931018515611
Théatre II_corrected,fumée,0.09473797457395368
Théatre II_corrected,elements,0.09299322988320818
Théatre II_corrected,exhalation,0.08881685116308156
Théatre II_corrected,foit,0.08615049794236099
Théatre II_corrected,metaux,0.0834914472556705
Théatre II_corrected,chose,0.08223929169180058
Théatre II_corrected,moins,0.08098203548002854
Théatre II_corrected,choses,0.07873253449447219
Théatre II_corrected,bien,0.0742335325233595
Théatre II_corrected,argent,0.07338436683107402
Théatre II_corrected,grefle,0.07072682772237493
Théatre II_corrected,proportion,0.06765161079889986
Théatre II_corrected,genres,0.06528630251296147
Théatre II_corrected,fois,0.0652355285811341
Théatre II_corrected,cefte,0.06451048370428253
Théatre II_corrected,là,0.06298602759557775
Théatre II_corrected,fin,0.062459111008211714
Théatre IV_corrected,ame,0.34403798978963945
Théatre IV_corrected,corps,0.2193448736550715
Théatre IV_corrected,chose,0.2085634068891694
Théatre IV_corrected,entendement,0.17161998527900552
Théatre IV_corrected,sens,0.14384889522629085
Théatre IV_corrected,foit,0.140863680328945
Théatre IV_corrected,fois,0.1366163678302253
Théatre IV_corrected,ames,0.12289700075797162
Théatre IV_corrected,choses,0.11139488453849139
Théatre IV_corrected,homme,0.09878414289262445
Théatre IV_corrected,pource,0.09599194189081107
Théatre IV_corrected,moins,0.09247877206969096
Théatre IV_corrected,rayons,0.08961135629382477
Théatre IV_corrected,yeux,0.0886818241805993
Théatre IV_corrected,quand,0.088542884778194
Théatre IV_corrected,forme,0.08781617132175554
Théatre IV_corrected,organes,0.08312600097797813
Théatre IV_corrected,ariftote,0.08130610562894809
Théatre IV_corrected,bien,0.07986803042382402
Théatre IV_corrected,faut,0.0756644498752017
Théatre IV_corrected,vegetale,0.07333480542830563
Théatre IV_corrected,faculté,0.07049894172559254
Théatre IV_corrected,non,0.0704318401644725
Théatre IV_corrected,cœur,0.06926075664688171
Théatre IV_corrected,mefine,0.0676514051609459
Théatre IV_corrected,rien,0.0664071635836455
Théatre IV_corrected,agent,0.06638784162998287
Théatre IV_corrected,tue,0.06624941940136513
Théatre IV_corrected,faire,0.064394825293232
Théatre IV_corrected,doncques,0.06323808215584852
Théatre I_corrected,corps,0.21122911379712997
Théatre I_corrected,choses,0.1935616196196882
Théatre I_corrected,chose,0.1891388223043632
Théatre I_corrected,nature,0.18044278449726606
Théatre I_corrected,monde,0.17609476559371748
Théatre I_corrected,forme,0.1717467466901689
Théatre I_corrected,cause,0.170667234503381
Théatre I_corrected,mouvement,0.16966549773325337
